Chord Classification
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Diminished
Ab Diminished
Ab Diminished
Ab Minor
Ab Minor
Ab Minor
Ab Diminished
Ab Diminished
Ab Diminished
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Minor
Ab Minor
Ab Minor
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
C# Minor
C# Minor
C# Minor
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
E Major
E Major
E Major
Ab Diminished
Ab Diminished
Ab Diminished
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
B Major
B Major
B Major
Ab Diminished
Ab Diminished
Ab Diminished
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Diminished
Ab Diminished
Ab Diminished
B Diminished
B Diminished
B Diminished
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
Ab Diminished
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor
C# Minor
C# Minor
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Diminished
Ab Diminished
Ab Diminished
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th

c#sus2.wav
C# Minor
C# Minor
C# Minor
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
C# Minor
C# Minor
C# Minor
C# Major
C# Major
C# Major
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
Ab Major
Ab Major
Ab Major
C# Minor
C# Minor
C# Minor
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
Bb Diminished
Bb Diminished
Bb Diminished
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
A Diminished
A Diminished
A Diminished
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major

c#sus4.wav
C# Minor
C# Minor
C# Minor
Bb Diminished
Bb Diminished
Bb Diminished
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Sus2
C# Sus2
C# Sus2
F# Sus2
F# Sus2
F# Sus2
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
F# Minor
F# Minor
F# Minor
C# Major
C# Major
C# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Diminished
F# Diminished
F# Diminished
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Sus2
F# Sus2
F# Sus2
C# Major
C# Major
C# Major
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
Bb Minor
Bb Minor
Bb Minor
Bb Diminished
Bb Diminished
Bb Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C Diminished
C Diminished
C Diminished
F# Sus2
F# Sus2
F# Sus2
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Diminished
F# Diminished
F# Diminished
C# Major
C# Major
C# Major
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Sus2
F# Sus2
F# Sus2
C# Minor
C# Minor
C# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor

c7.wav
C Major
C Major
C Major
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Eb Augmented
Eb Augmented
Eb Augmented
C Major
C Major
C Major
G Diminished
G Diminished
G Diminished
C Major
C Major
C Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
C Major
C Major
C Major
C Major
C Major
C Major
C Dominant 7th
C Dominant 7th
C Dominant 7th
C Dominant 7th
C Dominant 7th
C Dominant 7th
C Major
C Major
C Major
F Major
F Major
F Major
F Major
F Major
F Major
A Minor
A Minor
A Minor
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Bb Diminished
Bb Diminished
Bb Diminished
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
Eb Augmented
Eb Augmented
Eb Augmented
Ab Minor
Ab Minor
Ab Minor
G Diminished
G Diminished
G Diminished
C Major
C Major
C Major
F Major
F Major
F Major
C Major
C Major
C Major
A Minor
A Minor
A Minor
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
C Major
C Major
C Major
C Major
C Major
C Major
C Major 7th
C Major 7th
C Major 7th
C Minor
C Minor
C Minor
Eb Augmented
Eb Augmented
Eb Augmented
C Major
C Major
C Major
C Dominant 7th
C Dominant 7th
C Dominant 7th
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Dominant 7th
C Dominant 7th
C Dominant 7th
G Diminished
G Diminished
G Diminished
C Dominant 7th
C Dominant 7th
C Dominant 7th
C Major
C Major
C Major
A Minor
A Minor
A Minor
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
C Major
C Major
C Major
Bb Diminished
Bb Diminished
Bb Diminished
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Augmented
Eb Augmented
Eb Augmented
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished

caug.wav
C Major
C Major
C Major
C Augmented
C Augmented
C Augmented
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C Augmented
C Augmented
C Augmented
C Major
C Major
C Major
C Major
C Major
C Major
C Augmented
C Augmented
C Augmented
C Augmented
C Augmented
C Augmented
C Augmented
C Augmented
C Augmented
C# Major 7th
C# Major 7th
C# Major 7th
C Augmented
C Augmented
C Augmented
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
Ab Minor
Ab Minor
Ab Minor
C Major
C Major
C Major
C Augmented
C Augmented
C Augmented
C Augmented
C Augmented
C Augmented
G Diminished
G Diminished
G Diminished
C Augmented
C Augmented
C Augmented
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
C# Minor 7th
C# Minor 7th
C# Minor 7th
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
C Major
C Major
C Major
C Major
C Major
C Major
C Augmented
C Augmented
C Augmented
Bb Diminished
Bb Diminished
Bb Diminished
C Major
C Major
C Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
C Major
C Major
C Major
C Major
C Major
C Major
C Augmented
C Augmented
C Augmented

cdim.wav
C Major
C Major
C Major
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Minor
C Minor
C Minor
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
C Minor
C Minor
C Minor
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th

cmaj.wav
C Major
C Major
C Major
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Major 7th
C Major 7th
C Major 7th
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Dominant 7th
C Dominant 7th
C Dominant 7th
C Major
C Major
C Major
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Minor
C Minor
C Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
G Major
G Major
G Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major

cmaj7.wav
C Major
C Major
C Major
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Major 7th
C Major 7th
C Major 7th
C Major
C Major
C Major
C Major
C Major
C Major
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
G Major
G Major
G Major
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
C Major
C Major
C Major
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Major
C Major
C Major
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major
C Major
C Major
C Major
C Major
C Major
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
G Major
G Major
G Major
E Minor
E Minor
E Minor
C Minor
C Minor
C Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
C Major 7th
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor

cmin.wav
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th

cmin7.wav
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
G Diminished
G Diminished
G Diminished
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
A Diminished
A Diminished
A Diminished
C Minor 7th
C Minor 7th
C Minor 7th
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
G Diminished
G Diminished
G Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
C Minor 7th
C Minor 7th
C Minor 7th
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th
C Minor 7th

csus2.wav
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Major
C Major
C Major
C Major
C Major
C Major
C Sus2
C Sus2
C Sus2
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Major
C Major
C Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
